,SPY_Close
2023-02-22 05:34:00-05:00,399.1
2023-02-22 05:35:00-05:00,399.06
2023-02-22 05:37:00-05:00,399.08
2023-02-22 05:38:00-05:00,399.08
2023-02-22 05:39:00-05:00,399.2
2023-02-22 05:40:00-05:00,399.3
2023-02-22 05:41:00-05:00,399.35
2023-02-22 05:42:00-05:00,399.45
2023-02-22 05:43:00-05:00,399.45
2023-02-22 05:44:00-05:00,399.5
2023-02-22 05:45:00-05:00,399.53
2023-02-22 05:46:00-05:00,399.53
2023-02-22 05:47:00-05:00,399.44
2023-02-22 05:48:00-05:00,399.44
2023-02-22 05:49:00-05:00,399.4
2023-02-22 05:50:00-05:00,399.38
2023-02-22 05:51:00-05:00,399.33
2023-02-22 05:52:00-05:00,399.25
2023-02-22 05:53:00-05:00,399.25
2023-02-22 05:54:00-05:00,399.3
2023-02-22 05:55:00-05:00,399.3
2023-02-22 05:56:00-05:00,399.3
2023-02-22 05:57:00-05:00,399.29
2023-02-22 05:58:00-05:00,399.25
2023-02-22 06:00:00-05:00,399.25
2023-02-22 06:01:00-05:00,399.31
2023-02-22 06:02:00-05:00,399.31
2023-02-22 06:03:00-05:00,399.31
2023-02-22 06:04:00-05:00,399.37
2023-02-22 06:05:00-05:00,399.39
2023-02-22 06:06:00-05:00,399.39
2023-02-22 06:07:00-05:00,399.38
2023-02-22 06:08:00-05:00,399.38
2023-02-22 06:09:00-05:00,399.3
2023-02-22 06:10:00-05:00,399.12
2023-02-22 06:11:00-05:00,399.12
2023-02-22 06:12:00-05:00,399.13
2023-02-22 06:13:00-05:00,399.13
2023-02-22 06:14:00-05:00,399.13
2023-02-22 06:15:00-05:00,399.14
2023-02-22 06:16:00-05:00,399.16
2023-02-22 06:17:00-05:00,399.16
2023-02-22 06:18:00-05:00,399.15
2023-02-22 06:19:00-05:00,399.13
2023-02-22 06:20:00-05:00,399.13
2023-02-22 06:21:00-05:00,399.01
2023-02-22 06:22:00-05:00,399.01
2023-02-22 06:24:00-05:00,399.07
2023-02-22 06:25:00-05:00,399.07
2023-02-22 06:26:00-05:00,398.91
2023-02-22 06:27:00-05:00,398.84
2023-02-22 06:28:00-05:00,398.79
2023-02-22 06:29:00-05:00,398.79
2023-02-22 06:30:00-05:00,398.79
2023-02-22 06:31:00-05:00,398.71
2023-02-22 06:32:00-05:00,398.64
2023-02-22 06:33:00-05:00,398.55
2023-02-22 06:34:00-05:00,398.55
2023-02-22 06:35:00-05:00,398.48
2023-02-22 06:36:00-05:00,398.48
2023-02-22 06:37:00-05:00,398.39
2023-02-22 06:38:00-05:00,398.34
2023-02-22 06:39:00-05:00,398.34
2023-02-22 06:40:00-05:00,398.35
2023-02-22 06:41:00-05:00,398.37
2023-02-22 06:42:00-05:00,398.37
2023-02-22 06:43:00-05:00,398.38
2023-02-22 06:44:00-05:00,398.49
2023-02-22 06:45:00-05:00,398.51
2023-02-22 06:46:00-05:00,398.59
2023-02-22 06:47:00-05:00,398.59
2023-02-22 06:48:00-05:00,398.56
2023-02-22 06:49:00-05:00,398.56
2023-02-22 06:50:00-05:00,398.71
2023-02-22 06:51:00-05:00,398.71
2023-02-22 06:52:00-05:00,398.83
2023-02-22 06:53:00-05:00,398.84
2023-02-22 06:54:00-05:00,398.89
2023-02-22 06:55:00-05:00,398.89
2023-02-22 06:56:00-05:00,398.92
2023-02-22 06:57:00-05:00,398.95
2023-02-22 06:58:00-05:00,398.99
2023-02-22 06:59:00-05:00,399.0
2023-02-22 07:00:00-05:00,399.02
2023-02-22 07:01:00-05:00,399.02
2023-02-22 07:02:00-05:00,399.13
2023-02-22 07:03:00-05:00,399.15
2023-02-22 07:04:00-05:00,399.22
2023-02-22 07:05:00-05:00,399.43
2023-02-22 07:06:00-05:00,399.5
2023-02-22 07:07:00-05:00,399.6
2023-02-22 07:08:00-05:00,399.6
2023-02-22 07:09:00-05:00,399.57
2023-02-22 07:10:00-05:00,399.53
2023-02-22 07:11:00-05:00,399.5
2023-02-22 07:12:00-05:00,399.45
2023-02-22 07:13:00-05:00,399.45
2023-02-22 07:14:00-05:00,399.45
2023-02-22 07:15:00-05:00,399.49
2023-02-22 07:16:00-05:00,399.55
2023-02-22 07:17:00-05:00,399.55
2023-02-22 07:18:00-05:00,399.63
2023-02-22 07:19:00-05:00,399.65
2023-02-22 07:20:00-05:00,399.76
2023-02-22 07:21:00-05:00,399.77
2023-02-22 07:22:00-05:00,399.86
2023-02-22 07:23:00-05:00,399.97
2023-02-22 07:24:00-05:00,400.05
2023-02-22 07:25:00-05:00,400.08
2023-02-22 07:26:00-05:00,400.09
2023-02-22 07:27:00-05:00,400.1
2023-02-22 07:28:00-05:00,400.17
2023-02-22 07:29:00-05:00,400.17
2023-02-22 07:30:00-05:00,400.19
2023-02-22 07:31:00-05:00,400.19
2023-02-22 07:32:00-05:00,400.25
2023-02-22 07:33:00-05:00,400.26
2023-02-22 07:34:00-05:00,400.27
2023-02-22 07:35:00-05:00,400.42
2023-02-22 07:36:00-05:00,400.49
2023-02-22 07:37:00-05:00,400.49
2023-02-22 07:38:00-05:00,400.42
2023-02-22 07:39:00-05:00,400.42
2023-02-22 07:40:00-05:00,400.47
2023-02-22 07:41:00-05:00,400.47
2023-02-22 07:42:00-05:00,400.36
2023-02-22 07:43:00-05:00,400.32
2023-02-22 07:44:00-05:00,400.28
2023-02-22 07:45:00-05:00,400.26
2023-02-22 07:46:00-05:00,400.26
2023-02-22 07:47:00-05:00,400.24
2023-02-22 07:48:00-05:00,400.21
2023-02-22 07:49:00-05:00,400.12
2023-02-22 07:50:00-05:00,400.12
2023-02-22 07:51:00-05:00,400.05
2023-02-22 07:52:00-05:00,400.03
2023-02-22 07:53:00-05:00,400.03
2023-02-22 07:54:00-05:00,400.05
2023-02-22 07:55:00-05:00,400.09
2023-02-22 07:56:00-05:00,400.09
2023-02-22 07:57:00-05:00,400.1
2023-02-22 07:58:00-05:00,400.2
2023-02-22 07:59:00-05:00,400.25
2023-02-22 08:00:00-05:00,400.25
2023-02-22 08:01:00-05:00,400.15
2023-02-22 08:02:00-05:00,400.05
2023-02-22 08:03:00-05:00,400.05
2023-02-22 08:04:00-05:00,400.0
2023-02-22 08:05:00-05:00,399.94
2023-02-22 08:06:00-05:00,399.93
2023-02-22 08:07:00-05:00,399.93
2023-02-22 08:08:00-05:00,399.93
2023-02-22 08:09:00-05:00,399.87
2023-02-22 08:10:00-05:00,399.86
2023-02-22 08:11:00-05:00,399.8204
2023-02-22 08:12:00-05:00,399.8204
2023-02-22 08:13:00-05:00,399.84
2023-02-22 08:14:00-05:00,399.92
2023-02-22 08:15:00-05:00,399.94
2023-02-22 08:16:00-05:00,400.04
2023-02-22 08:17:00-05:00,400.15
2023-02-22 08:18:00-05:00,400.15
2023-02-22 08:19:00-05:00,400.02
2023-02-22 08:20:00-05:00,400.02
2023-02-22 08:21:00-05:00,400.055
2023-02-22 08:22:00-05:00,400.09
2023-02-22 08:23:00-05:00,400.09
2023-02-22 08:24:00-05:00,400.09
2023-02-22 08:25:00-05:00,399.99
2023-02-22 08:26:00-05:00,399.98
2023-02-22 08:27:00-05:00,399.88
2023-02-22 08:28:00-05:00,399.88
2023-02-22 08:29:00-05:00,399.81
2023-02-22 08:30:00-05:00,399.72
2023-02-22 08:31:00-05:00,399.81
2023-02-22 08:32:00-05:00,399.89
2023-02-22 08:33:00-05:00,399.9
2023-02-22 08:34:00-05:00,399.9
2023-02-22 08:35:00-05:00,399.87
2023-02-22 08:36:00-05:00,399.81
2023-02-22 08:37:00-05:00,399.75
2023-02-22 08:38:00-05:00,399.73
2023-02-22 08:39:00-05:00,399.75
2023-02-22 08:40:00-05:00,399.76
2023-02-22 08:41:00-05:00,399.78
2023-02-22 08:42:00-05:00,399.8
2023-02-22 08:43:00-05:00,399.8
2023-02-22 08:44:00-05:00,399.799
2023-02-22 08:45:00-05:00,399.78
2023-02-22 08:46:00-05:00,399.77
2023-02-22 08:47:00-05:00,399.77
2023-02-22 08:48:00-05:00,399.8
2023-02-22 08:49:00-05:00,399.8
2023-02-22 08:50:00-05:00,399.8
2023-02-22 08:51:00-05:00,399.84
2023-02-22 08:52:00-05:00,399.9
2023-02-22 08:53:00-05:00,399.93
2023-02-22 08:54:00-05:00,400.0
2023-02-22 08:55:00-05:00,400.0
2023-02-22 08:56:00-05:00,399.93
2023-02-22 08:57:00-05:00,399.91
2023-02-22 08:58:00-05:00,399.93
2023-02-22 08:59:00-05:00,399.93
2023-02-22 09:00:00-05:00,400.025
2023-02-22 09:01:00-05:00,400.025
2023-02-22 09:02:00-05:00,399.84
2023-02-22 09:03:00-05:00,399.83
2023-02-22 09:04:00-05:00,399.84
2023-02-22 09:05:00-05:00,399.92
2023-02-22 09:06:00-05:00,399.92
2023-02-22 09:07:00-05:00,399.92
2023-02-22 09:08:00-05:00,399.88
2023-02-22 09:09:00-05:00,399.84
2023-02-22 09:10:00-05:00,399.82
2023-02-22 09:11:00-05:00,399.81
2023-02-22 09:12:00-05:00,399.74
2023-02-22 09:13:00-05:00,399.72
2023-02-22 09:14:00-05:00,399.69
2023-02-22 09:30:00-05:00,399.69
2023-02-22 09:31:00-05:00,399.7799987792969
2023-02-22 09:32:00-05:00,399.8150024414063
2023-02-22 09:33:00-05:00,399.8150024414063
2023-02-22 09:34:00-05:00,399.610107421875
2023-02-22 09:35:00-05:00,399.5700988769531
2023-02-22 09:36:00-05:00,399.4549865722656
2023-02-22 09:37:00-05:00,399.5700988769531
2023-02-22 09:38:00-05:00,399.7000122070313
2023-02-22 09:39:00-05:00,399.8500061035156
2023-02-22 09:40:00-05:00,399.9599914550781
2023-02-22 09:41:00-05:00,400.0700073242188
2023-02-22 09:42:00-05:00,400.1000061035156
2023-02-22 09:43:00-05:00,400.1000061035156
2023-02-22 09:44:00-05:00,400.1000061035156
2023-02-22 09:45:00-05:00,400.2200012207031
2023-02-22 09:46:00-05:00,400.2200012207031
2023-02-22 09:47:00-05:00,400.2200012207031
2023-02-22 09:48:00-05:00,400.2200012207031
2023-02-22 09:49:00-05:00,400.2200012207031
2023-02-22 09:50:00-05:00,400.1199951171875
2023-02-22 09:51:00-05:00,400.1199951171875
2023-02-22 09:52:00-05:00,400.1199951171875
2023-02-22 09:53:00-05:00,399.9798889160156
2023-02-22 09:54:00-05:00,399.9400024414063
2023-02-22 09:55:00-05:00,399.9346008300781
2023-02-22 09:56:00-05:00,399.9299926757813
2023-02-22 09:57:00-05:00,399.8902893066406
2023-02-22 09:58:00-05:00,399.8902893066406
2023-02-22 09:59:00-05:00,399.7300109863281
2023-02-22 10:00:00-05:00,399.6000061035156
2023-02-22 10:01:00-05:00,399.4552001953125
2023-02-22 10:02:00-05:00,399.3298950195313
2023-02-22 10:03:00-05:00,399.25
2023-02-22 10:04:00-05:00,399.25
2023-02-22 10:05:00-05:00,399.260009765625
2023-02-22 10:06:00-05:00,399.260009765625
2023-02-22 10:07:00-05:00,399.260009765625
2023-02-22 10:08:00-05:00,399.260009765625
2023-02-22 10:09:00-05:00,399.0239868164063
2023-02-22 10:10:00-05:00,398.5700073242188
2023-02-22 10:11:00-05:00,398.3900146484375
2023-02-22 10:12:00-05:00,398.3900146484375
2023-02-22 10:13:00-05:00,398.3900146484375
2023-02-22 10:14:00-05:00,398.3250122070313
2023-02-22 10:15:00-05:00,398.1900024414063
2023-02-22 10:16:00-05:00,398.1900024414063
2023-02-22 10:17:00-05:00,398.2193908691406
2023-02-22 10:18:00-05:00,398.2200012207031
2023-02-22 10:19:00-05:00,398.25
2023-02-22 10:20:00-05:00,398.4049987792969
2023-02-22 10:21:00-05:00,398.510009765625
2023-02-22 10:22:00-05:00,398.6300048828125
2023-02-22 10:23:00-05:00,398.9100036621094
2023-02-22 10:24:00-05:00,399.0199890136719
2023-02-22 10:25:00-05:00,399.0199890136719
2023-02-22 10:26:00-05:00,399.0899963378906
2023-02-22 10:27:00-05:00,398.989990234375
2023-02-22 10:28:00-05:00,398.9599914550781
2023-02-22 10:29:00-05:00,398.43951416015625
2023-02-22 10:30:00-05:00,398.2699890136719
2023-02-22 10:31:00-05:00,398.0299987792969
2023-02-22 10:32:00-05:00,397.8450012207031
2023-02-22 10:33:00-05:00,397.75
2023-02-22 10:34:00-05:00,397.8450012207031
2023-02-22 10:35:00-05:00,397.989990234375
2023-02-22 10:36:00-05:00,397.989990234375
2023-02-22 10:37:00-05:00,397.989990234375
2023-02-22 10:38:00-05:00,397.8699951171875
2023-02-22 10:39:00-05:00,397.8699951171875
2023-02-22 10:40:00-05:00,397.9679870605469
2023-02-22 10:41:00-05:00,398.0899963378906
2023-02-22 10:42:00-05:00,398.1449890136719
2023-02-22 10:43:00-05:00,398.2000122070313
2023-02-22 10:44:00-05:00,398.2900085449219
2023-02-22 10:45:00-05:00,398.4400024414063
2023-02-22 10:46:00-05:00,398.5
2023-02-22 10:47:00-05:00,398.5
2023-02-22 10:48:00-05:00,398.6050109863281
2023-02-22 10:49:00-05:00,398.6199951171875
2023-02-22 10:50:00-05:00,398.6799926757813
2023-02-22 10:51:00-05:00,398.7999877929688
2023-02-22 10:52:00-05:00,398.8399963378906
2023-02-22 10:54:00-05:00,399.0199890136719
2023-02-22 10:55:00-05:00,399.0199890136719
2023-02-22 10:56:00-05:00,399.2000122070313
2023-02-22 10:57:00-05:00,399.2000122070313
2023-02-22 10:58:00-05:00,399.1400146484375
2023-02-22 10:59:00-05:00,399.1400146484375
2023-02-22 11:00:00-05:00,399.1099853515625
2023-02-22 11:01:00-05:00,399.2099914550781
2023-02-22 11:02:00-05:00,399.30999755859375
2023-02-22 11:03:00-05:00,399.30999755859375
2023-02-22 11:04:00-05:00,399.2699890136719
2023-02-22 11:05:00-05:00,399.1950073242188
2023-02-22 11:06:00-05:00,399.1799926757813
2023-02-22 11:07:00-05:00,399.1000061035156
2023-02-22 11:08:00-05:00,399.1799926757813
2023-02-22 11:09:00-05:00,399.239990234375
2023-02-22 11:10:00-05:00,399.239990234375
2023-02-22 11:11:00-05:00,399.1799926757813
2023-02-22 11:12:00-05:00,398.9200134277344
2023-02-22 11:13:00-05:00,398.8299865722656
2023-02-22 11:14:00-05:00,398.8200073242188
2023-02-22 11:15:00-05:00,398.7950134277344
2023-02-22 11:16:00-05:00,398.739990234375
2023-02-22 11:17:00-05:00,398.7000122070313
2023-02-22 11:18:00-05:00,398.7000122070313
2023-02-22 11:19:00-05:00,398.8200073242188
2023-02-22 11:20:00-05:00,398.9700012207031
2023-02-22 11:21:00-05:00,399.1000061035156
2023-02-22 11:22:00-05:00,399.1000061035156
2023-02-22 11:23:00-05:00,399.1689147949219
2023-02-22 11:24:00-05:00,399.1689147949219
2023-02-22 11:25:00-05:00,399.0499877929688
2023-02-22 11:26:00-05:00,399.0499877929688
2023-02-22 11:27:00-05:00,398.9299926757813
2023-02-22 11:28:00-05:00,399.010009765625
2023-02-22 11:29:00-05:00,399.0
2023-02-22 11:30:00-05:00,399.010009765625
2023-02-22 11:31:00-05:00,399.1499938964844
2023-02-22 11:32:00-05:00,399.1700134277344
2023-02-22 11:33:00-05:00,399.2300109863281
2023-02-22 11:34:00-05:00,399.3150024414063
2023-02-22 11:35:00-05:00,399.3500061035156
2023-02-22 11:36:00-05:00,399.3500061035156
2023-02-22 11:37:00-05:00,399.239990234375
2023-02-22 11:38:00-05:00,398.9849853515625
2023-02-22 11:39:00-05:00,398.9849853515625
2023-02-22 11:40:00-05:00,399.0400085449219
2023-02-22 11:41:00-05:00,399.0400085449219
2023-02-22 11:42:00-05:00,399.1300048828125
2023-02-22 11:43:00-05:00,399.25
2023-02-22 11:44:00-05:00,399.3389892578125
2023-02-22 11:45:00-05:00,399.3389892578125
2023-02-22 11:46:00-05:00,399.2550048828125
2023-02-22 11:47:00-05:00,399.239990234375
2023-02-22 11:48:00-05:00,399.1600036621094
2023-02-22 11:49:00-05:00,399.1549987792969
2023-02-22 11:50:00-05:00,399.1549987792969
2023-02-22 11:51:00-05:00,399.2300109863281
2023-02-22 11:52:00-05:00,399.2300109863281
2023-02-22 11:53:00-05:00,399.10009765625
2023-02-22 11:54:00-05:00,399.10009765625
2023-02-22 11:55:00-05:00,399.1199951171875
2023-02-22 11:56:00-05:00,399.125
2023-02-22 11:57:00-05:00,399.239990234375
2023-02-22 11:58:00-05:00,399.3179931640625
2023-02-22 11:59:00-05:00,399.3179931640625
2023-02-22 12:00:00-05:00,399.2799987792969
2023-02-22 12:01:00-05:00,399.2345886230469
2023-02-22 12:02:00-05:00,399.2345886230469
2023-02-22 12:03:00-05:00,399.260009765625
2023-02-22 12:04:00-05:00,399.2699890136719
2023-02-22 12:05:00-05:00,399.3699951171875
2023-02-22 12:06:00-05:00,399.3800048828125
2023-02-22 12:07:00-05:00,399.4750061035156
2023-02-22 12:08:00-05:00,399.4750061035156
2023-02-22 12:09:00-05:00,399.4400024414063
2023-02-22 12:10:00-05:00,399.2800903320313
2023-02-22 12:11:00-05:00,399.2699890136719
2023-02-22 12:12:00-05:00,399.25
2023-02-22 12:13:00-05:00,399.2699890136719
2023-02-22 12:14:00-05:00,399.2799987792969
2023-02-22 12:15:00-05:00,399.4200134277344
2023-02-22 12:16:00-05:00,399.6499938964844
2023-02-22 12:17:00-05:00,399.6614990234375
2023-02-22 12:18:00-05:00,399.7650146484375
2023-02-22 12:19:00-05:00,399.8782958984375
2023-02-22 12:20:00-05:00,399.9006958007813
2023-02-22 12:21:00-05:00,399.9006958007813
2023-02-22 12:22:00-05:00,399.9200134277344
2023-02-22 12:23:00-05:00,399.9200134277344
2023-02-22 12:24:00-05:00,400.0199890136719
2023-02-22 12:25:00-05:00,400.090087890625
2023-02-22 12:26:00-05:00,400.090087890625
2023-02-22 12:27:00-05:00,400.0199890136719
2023-02-22 12:28:00-05:00,399.9800109863281
2023-02-22 12:29:00-05:00,399.9800109863281
2023-02-22 12:30:00-05:00,399.9500122070313
2023-02-22 12:31:00-05:00,400.0801086425781
2023-02-22 12:32:00-05:00,400.0799865722656
2023-02-22 12:33:00-05:00,400.0799865722656
2023-02-22 12:34:00-05:00,400.0350036621094
2023-02-22 12:35:00-05:00,400.0
2023-02-22 12:36:00-05:00,400.0
2023-02-22 12:37:00-05:00,400.1300048828125
2023-02-22 12:38:00-05:00,400.1700134277344
2023-02-22 12:39:00-05:00,400.2449951171875
2023-02-22 12:40:00-05:00,400.2449951171875
2023-02-22 12:41:00-05:00,400.360107421875
2023-02-22 12:42:00-05:00,400.3999938964844
2023-02-22 12:43:00-05:00,400.3999938964844
2023-02-22 12:44:00-05:00,400.4000854492188
2023-02-22 12:45:00-05:00,400.43499755859375
2023-02-22 12:46:00-05:00,400.43499755859375
2023-02-22 12:47:00-05:00,400.3800048828125
2023-02-22 12:48:00-05:00,400.2101135253906
2023-02-22 12:49:00-05:00,400.1799926757813
2023-02-22 12:50:00-05:00,400.1799926757813
2023-02-22 12:51:00-05:00,400.125
2023-02-22 12:52:00-05:00,400.1799926757813
2023-02-22 12:53:00-05:00,400.2000122070313
2023-02-22 12:54:00-05:00,400.2000122070313
2023-02-22 12:55:00-05:00,400.1712951660156
2023-02-22 12:56:00-05:00,400.1549987792969
2023-02-22 12:57:00-05:00,400.1499938964844
2023-02-22 12:58:00-05:00,400.1050109863281
2023-02-22 12:59:00-05:00,400.1050109863281
2023-02-22 13:00:00-05:00,400.0400085449219
2023-02-22 13:01:00-05:00,399.9754943847656
2023-02-22 13:02:00-05:00,399.9700012207031
2023-02-22 13:03:00-05:00,399.9700012207031
2023-02-22 13:04:00-05:00,400.1400146484375
2023-02-22 13:05:00-05:00,400.1600036621094
2023-02-22 13:06:00-05:00,400.2099914550781
2023-02-22 13:07:00-05:00,400.2799987792969
2023-02-22 13:08:00-05:00,400.3399963378906
2023-02-22 13:09:00-05:00,400.3599853515625
2023-02-22 13:10:00-05:00,400.3399963378906
2023-02-22 13:11:00-05:00,400.3150024414063
2023-02-22 13:12:00-05:00,400.239990234375
2023-02-22 13:13:00-05:00,400.239990234375
2023-02-22 13:14:00-05:00,400.2531127929688
2023-02-22 13:15:00-05:00,400.385009765625
2023-02-22 13:16:00-05:00,400.3999938964844
2023-02-22 13:17:00-05:00,400.4049987792969
2023-02-22 13:18:00-05:00,400.4500122070313
2023-02-22 13:19:00-05:00,400.4800109863281
2023-02-22 13:20:00-05:00,400.489990234375
2023-02-22 13:21:00-05:00,400.489990234375
2023-02-22 13:22:00-05:00,400.489990234375
2023-02-22 13:23:00-05:00,400.5299987792969
2023-02-22 13:24:00-05:00,400.6050109863281
2023-02-22 13:25:00-05:00,400.6400146484375
2023-02-22 13:26:00-05:00,400.7999877929688
2023-02-22 13:27:00-05:00,400.80999755859375
2023-02-22 13:28:00-05:00,400.80999755859375
2023-02-22 13:29:00-05:00,400.80999755859375
2023-02-22 13:30:00-05:00,400.7850036621094
2023-02-22 13:31:00-05:00,400.5899963378906
2023-02-22 13:32:00-05:00,400.4299926757813
2023-02-22 13:33:00-05:00,400.4299926757813
2023-02-22 13:34:00-05:00,400.4400024414063
2023-02-22 13:35:00-05:00,400.4400024414063
2023-02-22 13:36:00-05:00,400.4400024414063
2023-02-22 13:37:00-05:00,400.6199951171875
2023-02-22 13:38:00-05:00,400.7099914550781
2023-02-22 13:39:00-05:00,400.7640075683594
2023-02-22 13:40:00-05:00,400.7640075683594
2023-02-22 13:41:00-05:00,400.7699890136719
2023-02-22 13:42:00-05:00,400.73291015625
2023-02-22 13:43:00-05:00,400.760009765625
2023-02-22 13:44:00-05:00,400.73291015625
2023-02-22 13:45:00-05:00,400.552001953125
2023-02-22 13:46:00-05:00,400.4800109863281
2023-02-22 13:47:00-05:00,400.4800109863281
2023-02-22 13:48:00-05:00,400.5599060058594
2023-02-22 13:49:00-05:00,400.5599060058594
2023-02-22 13:50:00-05:00,400.4549865722656
2023-02-22 13:51:00-05:00,400.3450012207031
2023-02-22 13:52:00-05:00,400.3299865722656
2023-02-22 13:53:00-05:00,400.1799926757813
2023-02-22 13:54:00-05:00,400.1799926757813
2023-02-22 13:55:00-05:00,400.1288146972656
2023-02-22 13:56:00-05:00,400.1799926757813
2023-02-22 13:57:00-05:00,400.239990234375
2023-02-22 13:58:00-05:00,400.3598937988281
2023-02-22 13:59:00-05:00,400.3598937988281
2023-02-22 14:00:00-05:00,400.05999755859375
2023-02-22 14:01:00-05:00,399.5299987792969
2023-02-22 14:02:00-05:00,399.5299987792969
2023-02-22 14:03:00-05:00,400.010009765625
2023-02-22 14:04:00-05:00,400.4299926757813
2023-02-22 14:05:00-05:00,400.4750061035156
2023-02-22 14:06:00-05:00,400.4299926757813
2023-02-22 14:07:00-05:00,400.30999755859375
2023-02-22 14:08:00-05:00,400.30999755859375
2023-02-22 14:09:00-05:00,400.4400024414063
2023-02-22 14:10:00-05:00,400.4400024414063
2023-02-22 14:11:00-05:00,399.6860046386719
2023-02-22 14:12:00-05:00,399.4200134277344
2023-02-22 14:13:00-05:00,399.4200134277344
2023-02-22 14:14:00-05:00,399.2200012207031
2023-02-22 14:15:00-05:00,398.93011474609375
2023-02-22 14:16:00-05:00,398.93011474609375
2023-02-22 14:17:00-05:00,399.4700012207031
2023-02-22 14:18:00-05:00,399.7349853515625
2023-02-22 14:19:00-05:00,399.8900146484375
2023-02-22 14:20:00-05:00,400.260009765625
2023-02-22 14:21:00-05:00,400.260009765625
2023-02-22 14:22:00-05:00,399.9682922363281
2023-02-22 14:23:00-05:00,399.5010070800781
2023-02-22 14:24:00-05:00,399.4299926757813
2023-02-22 14:25:00-05:00,399.3500061035156
2023-02-22 14:26:00-05:00,399.3500061035156
2023-02-22 14:27:00-05:00,399.3500061035156
2023-02-22 14:28:00-05:00,399.3299865722656
2023-02-22 14:29:00-05:00,399.1900024414063
2023-02-22 14:30:00-05:00,399.1506042480469
2023-02-22 14:31:00-05:00,399.0750122070313
2023-02-22 14:32:00-05:00,398.7699890136719
2023-02-22 14:33:00-05:00,398.6499938964844
2023-02-22 14:34:00-05:00,398.6499938964844
2023-02-22 14:35:00-05:00,398.6199951171875
2023-02-22 14:36:00-05:00,398.6199951171875
2023-02-22 14:37:00-05:00,398.7300109863281
2023-02-22 14:38:00-05:00,398.7300109863281
2023-02-22 14:39:00-05:00,398.5155029296875
2023-02-22 14:40:00-05:00,398.5155029296875
2023-02-22 14:41:00-05:00,398.43011474609375
2023-02-22 14:42:00-05:00,398.1700134277344
2023-02-22 14:43:00-05:00,398.1700134277344
2023-02-22 14:44:00-05:00,398.1300048828125
2023-02-22 14:45:00-05:00,398.3500061035156
2023-02-22 14:46:00-05:00,398.3500061035156
2023-02-22 14:47:00-05:00,398.64068603515625
2023-02-22 14:48:00-05:00,398.7999877929688
2023-02-22 14:49:00-05:00,398.7999877929688
2023-02-22 14:50:00-05:00,398.5199890136719
2023-02-22 14:51:00-05:00,398.5199890136719
2023-02-22 14:52:00-05:00,398.5199890136719
2023-02-22 14:53:00-05:00,398.3900146484375
2023-02-22 14:54:00-05:00,398.1650085449219
2023-02-22 14:55:00-05:00,397.8099060058594
2023-02-22 14:56:00-05:00,397.8099060058594
2023-02-22 14:57:00-05:00,397.8099060058594
2023-02-22 14:58:00-05:00,397.7950134277344
2023-02-22 14:59:00-05:00,397.58990478515625
2023-02-22 15:00:00-05:00,397.58990478515625
2023-02-22 15:01:00-05:00,397.55999755859375
2023-02-22 15:02:00-05:00,397.5
2023-02-22 15:03:00-05:00,397.5
2023-02-22 15:04:00-05:00,397.5499877929688
2023-02-22 15:05:00-05:00,397.55999755859375
2023-02-22 15:06:00-05:00,397.7300109863281
2023-02-22 15:07:00-05:00,397.7300109863281
2023-02-22 15:08:00-05:00,397.75
2023-02-22 15:09:00-05:00,397.75
2023-02-22 15:10:00-05:00,397.8150024414063
2023-02-22 15:11:00-05:00,397.8150024414063
2023-02-22 15:12:00-05:00,397.6000061035156
2023-02-22 15:13:00-05:00,397.5759887695313
2023-02-22 15:14:00-05:00,397.6000061035156
2023-02-22 15:15:00-05:00,397.8599853515625
2023-02-22 15:16:00-05:00,397.989990234375
2023-02-22 15:17:00-05:00,397.989990234375
2023-02-22 15:18:00-05:00,397.9500122070313
2023-02-22 15:19:00-05:00,397.7900085449219
2023-02-22 15:20:00-05:00,397.7300109863281
2023-02-22 15:21:00-05:00,397.6499938964844
2023-02-22 15:22:00-05:00,397.6499938964844
2023-02-22 15:23:00-05:00,398.0300903320313
2023-02-22 15:24:00-05:00,398.2000122070313
2023-02-22 15:25:00-05:00,398.2000122070313
2023-02-22 15:26:00-05:00,398.1499938964844
2023-02-22 15:27:00-05:00,398.1400146484375
2023-02-22 15:28:00-05:00,397.8001098632813
2023-02-22 15:29:00-05:00,397.5799865722656
2023-02-22 15:30:00-05:00,397.5799865722656
2023-02-22 15:31:00-05:00,397.6300048828125
2023-02-22 15:32:00-05:00,397.7900085449219
2023-02-22 15:33:00-05:00,397.7999877929688
2023-02-22 15:34:00-05:00,397.7900085449219
2023-02-22 15:35:00-05:00,397.510009765625
2023-02-22 15:36:00-05:00,397.5
2023-02-22 15:37:00-05:00,397.3699951171875
2023-02-22 15:38:00-05:00,397.2799987792969
2023-02-22 15:39:00-05:00,397.2799987792969
2023-02-22 15:40:00-05:00,397.30999755859375
2023-02-22 15:41:00-05:00,397.4800109863281
2023-02-22 15:42:00-05:00,397.4800109863281
2023-02-22 15:43:00-05:00,397.364990234375
2023-02-22 15:44:00-05:00,397.3406982421875
2023-02-22 15:45:00-05:00,397.364990234375
2023-02-22 15:46:00-05:00,397.3800048828125
2023-02-22 15:47:00-05:00,397.4800109863281
2023-02-22 15:48:00-05:00,397.5501098632813
2023-02-22 15:49:00-05:00,397.5501098632813
2023-02-22 15:50:00-05:00,397.5501098632813
2023-02-22 15:51:00-05:00,397.6549987792969
